Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 20:00:52
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 19
Époques complétées: 20
Meilleure accuracy dev: 0.2352 (23.52%)
Meilleure loss dev: 2.6661
Temps total d'entraînement: 385.31 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1653       0.1619       3.3767       3.0936      
2        0.1934       0.1847       3.1726       2.9879      
3        0.2087       0.1981       3.1053       2.9122      
4        0.2131       0.2032       3.0639       2.8793      
5        0.2176       0.2032       3.0411       2.8502      
6        0.2239       0.2102       3.0165       2.8257      
7        0.2271       0.2107       2.9994       2.8018      
8        0.2339       0.2173       2.9856       2.7763      
9        0.2343       0.2190       2.9706       2.7658      
10       0.2368       0.2213       2.9635       2.7495      
11       0.2391       0.2241       2.9543       2.7345      
12       0.2392       0.2227       2.9493       2.7231      
13       0.2412       0.2236       2.9390       2.7151      
14       0.2436       0.2272       2.9306       2.7072      
15       0.2483       0.2326       2.9266       2.6968      
16       0.2477       0.2292       2.9210       2.6891      
17       0.2486       0.2339       2.9180       2.6899      
18       0.2453       0.2297       2.9120       2.6696      
19       0.2502       0.2352       2.9078       2.6661      
20       0.2495       0.2327       2.9052       2.6679      
