model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_256_128_Dropout_Gridsearch_Relu,0.01,Adam,0.2,128,3,325.3803369998932,57792,2026-01-08 01:24:04
