epoch,train_accuracy,dev_accuracy,train_loss,dev_loss
1,0.29177359329000724,0.2871666666666667,2.965850454100586,2.2927355308776725
2,0.3054379825584625,0.2988,2.429820857393839,2.202265165253743
3,0.3101983002832861,0.3017,2.3491436318490075,2.2036600166292333
4,0.3133977670388269,0.3036333333333333,2.3130502775814707,2.188825175960435
5,0.31783591623618285,0.30883333333333335,2.2940785454720567,2.183193865361244
6,0.31495306337832585,0.3038666666666667,2.283779630616938,2.196849900268034
7,0.3223518302505138,0.3071333333333333,2.2759945625263813,2.1804860863350095
8,0.31876909403988224,0.3102666666666667,2.262805417132386,2.188190815036993
9,0.3216852746764428,0.31043333333333334,2.2567565912374854,2.20279185807527
10,0.3225462422929512,0.30973333333333336,2.247152495418119,2.183711042536347
11,0.3246903293895462,0.31453333333333333,2.2342462074362506,2.1686927985026636
12,0.32802866188968505,0.3137,2.224458883930007,2.162104323474583
13,0.32392934510914845,0.3117333333333333,2.2172947388037727,2.17864015641243
14,0.3264122646225629,0.31303333333333333,2.2143538025321376,2.1596642674159394
15,0.3225740154418708,0.30916666666666665,2.206840670367301,2.1759299578697187
16,0.32384047103260566,0.3157333333333333,2.201761927716553,2.170411014353543
17,0.32565683497194914,0.3138,2.2021579760654175,2.1680724437811225
18,0.32459034605343556,0.3137333333333333,2.2011758690409247,2.148885555867193
19,0.32425151363661614,0.31643333333333334,2.199944291172441,2.1556006690332374
20,0.3309392878964617,0.3169666666666667,2.196094664186504,2.145699141630486
