Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-07 22:04:25
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2017 (20.17%)
Meilleure loss dev: 2.8556
Temps total d'entraînement: 933.08 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1559       0.1511       3.4329       3.1390      
2        0.1789       0.1740       3.2565       3.0135      
3        0.1917       0.1872       3.2001       2.9480      
4        0.1942       0.1867       3.1762       2.9198      
5        0.1961       0.1901       3.1639       2.9082      
6        0.1999       0.1951       3.1552       2.8951      
7        0.1965       0.1896       3.1520       2.8894      
8        0.1988       0.1958       3.1529       2.8805      
9        0.1993       0.1958       3.1481       2.8733      
10       0.2004       0.1957       3.1443       2.8709      
11       0.2030       0.1981       3.1444       2.8705      
12       0.1984       0.1933       3.1405       2.8726      
13       0.2024       0.1965       3.1390       2.8640      
14       0.2018       0.1957       3.1389       2.8571      
15       0.2042       0.1998       3.1373       2.8574      
16       0.2053       0.1985       3.1354       2.8566      
17       0.2032       0.1968       3.1406       2.8597      
18       0.2019       0.1993       3.1365       2.8629      
19       0.2051       0.1995       3.1373       2.8602      
20       0.2046       0.2017       3.1384       2.8556      
