Historique d'entraînement - MLP_256_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 00:54:43
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2343 (23.43%)
Meilleure loss dev: 2.5817
Temps total d'entraînement: 528.71 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1877       0.1763       3.4217       3.0613      
2        0.2110       0.1984       3.2255       2.8887      
3        0.2274       0.2178       3.1426       2.7775      
4        0.2342       0.2217       3.0917       2.7152      
5        0.2363       0.2216       3.0631       2.6810      
6        0.2413       0.2269       3.0496       2.6651      
7        0.2436       0.2293       3.0374       2.6389      
8        0.2435       0.2274       3.0340       2.6376      
9        0.2380       0.2259       3.0296       2.6507      
10       0.2466       0.2316       3.0260       2.6223      
11       0.2371       0.2216       3.0272       2.6311      
12       0.2446       0.2325       3.0255       2.6065      
13       0.2453       0.2320       3.0175       2.6044      
14       0.2481       0.2330       3.0144       2.5880      
15       0.2463       0.2330       3.0187       2.5857      
16       0.2452       0.2333       3.0195       2.5941      
17       0.2445       0.2332       3.0141       2.5925      
18       0.2426       0.2289       3.0166       2.6093      
19       0.2413       0.2311       3.0296       2.5983      
20       0.2456       0.2343       3.0159       2.5817      
