model,learning_rate,optimizer,dropout,batch_size,best_epoch,training_time,num_parameters,timestamp
MLP_512_256_128_64_Dropout_Gridsearch_Relu,0.005,Adam,0.3,128,9,813.185958147049,209920,2026-01-08 06:50:42
