Historique d'entraînement - CNN_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-09 16:53:44
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 18
Époques complétées: 20
Meilleure accuracy dev: 0.3799 (37.99%)
Meilleure loss dev: 1.8879
Temps total d'entraînement: 440.05 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.3691       0.3484       2.4092       1.9963      
2        0.3905       0.3590       2.0361       1.9373      
3        0.4003       0.3669       1.9670       1.9216      
4        0.4015       0.3673       1.9319       1.9091      
5        0.4068       0.3699       1.9148       1.9057      
6        0.4091       0.3736       1.8983       1.9016      
7        0.4143       0.3771       1.8845       1.8891      
8        0.4155       0.3761       1.8784       1.8871      
9        0.4094       0.3760       1.8733       1.9047      
10       0.4157       0.3791       1.8734       1.9004      
11       0.4135       0.3763       1.8692       1.8968      
12       0.4133       0.3715       1.8648       1.9032      
13       0.4138       0.3761       1.8654       1.8943      
14       0.4183       0.3788       1.8627       1.8911      
15       0.4158       0.3780       1.8566       1.8833      
16       0.4151       0.3793       1.8601       1.8908      
17       0.4188       0.3777       1.8575       1.8960      
18       0.4191       0.3799       1.8577       1.8879      
19       0.4190       0.3766       1.8565       1.8833      
20       0.4191       0.3786       1.8499       1.8899      
