Historique d'entraînement - MLP_256_Dropout_Gridsearch_Tanh
============================================================
Date: 2026-01-08 10:24:04
Optimizer: Adam
Learning Rate: 0.01
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.2287 (22.87%)
Meilleure loss dev: 2.7947
Temps total d'entraînement: 516.66 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1199       0.1187       3.8261       3.4764      
2        0.1520       0.1491       3.6426       3.2863      
3        0.1704       0.1690       3.5600       3.1819      
4        0.1778       0.1752       3.5099       3.1172      
5        0.1897       0.1859       3.4718       3.0531      
6        0.1944       0.1913       3.4358       3.0227      
7        0.2036       0.1985       3.4074       2.9654      
8        0.2062       0.2023       3.3819       2.9264      
9        0.2184       0.2113       3.3608       2.8890      
10       0.2183       0.2126       3.3464       2.8777      
11       0.2221       0.2163       3.3372       2.8692      
12       0.2232       0.2147       3.3311       2.8532      
13       0.2208       0.2149       3.3266       2.8519      
14       0.2246       0.2162       3.3125       2.8308      
15       0.2338       0.2266       3.3094       2.8200      
16       0.2308       0.2237       3.3032       2.8165      
17       0.2298       0.2218       3.2967       2.8246      
18       0.2378       0.2272       3.2933       2.8113      
19       0.2392       0.2263       3.2902       2.7794      
20       0.2374       0.2287       3.2843       2.7947      
