Historique d'entraînement - MLP_256_128_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 19:35:17
Optimizer: Adam
Learning Rate: 0.001
Meilleure époque: 20
Époques complétées: 20
Meilleure accuracy dev: 0.3014 (30.14%)
Meilleure loss dev: 2.3353
Temps total d'entraînement: 383.02 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1504       0.1429       3.4763       3.1736      
2        0.1791       0.1703       3.1674       3.0308      
3        0.2023       0.1885       3.0615       2.9346      
4        0.2210       0.2015       2.9859       2.8563      
5        0.2348       0.2151       2.9266       2.7913      
6        0.2473       0.2254       2.8773       2.7338      
7        0.2591       0.2349       2.8360       2.6856      
8        0.2703       0.2443       2.7969       2.6427      
9        0.2776       0.2516       2.7663       2.6042      
10       0.2847       0.2575       2.7350       2.5652      
11       0.2926       0.2657       2.7112       2.5337      
12       0.3000       0.2717       2.6872       2.5096      
13       0.3053       0.2748       2.6676       2.4796      
14       0.3102       0.2808       2.6493       2.4580      
15       0.3147       0.2849       2.6299       2.4305      
16       0.3195       0.2868       2.6148       2.4100      
17       0.3229       0.2912       2.5984       2.3892      
18       0.3256       0.2928       2.5849       2.3735      
19       0.3296       0.2989       2.5723       2.3567      
20       0.3331       0.3014       2.5592       2.3353      
