Historique d'entraînement - MLP_64_Dropout_Gridsearch_Relu
============================================================
Date: 2026-01-08 18:08:19
Optimizer: Adam
Learning Rate: 0.005
Meilleure époque: 13
Époques complétées: 19
Meilleure accuracy dev: 0.2320 (23.20%)
Meilleure loss dev: 2.6975
Temps total d'entraînement: 317.95 sec

============================================================
Historique par époque:
Epoch    Train Acc    Dev Acc      Train Loss   Dev Loss    
------------------------------------------------------------
1        0.1549       0.1506       3.4339       3.1759      
2        0.1836       0.1782       3.2149       3.0355      
3        0.2010       0.1943       3.1338       2.9434      
4        0.2105       0.2054       3.0761       2.8847      
5        0.2158       0.2096       3.0443       2.8419      
6        0.2227       0.2167       3.0196       2.8135      
7        0.2248       0.2179       2.9957       2.7891      
8        0.2304       0.2228       2.9782       2.7627      
9        0.2318       0.2243       2.9662       2.7446      
10       0.2331       0.2254       2.9526       2.7270      
11       0.2337       0.2255       2.9436       2.7172      
12       0.2351       0.2271       2.9394       2.7121      
13       0.2375       0.2320       2.9317       2.6975      
14       0.2367       0.2307       2.9283       2.7004      
15       0.2397       0.2311       2.9277       2.6974      
16       0.2366       0.2303       2.9234       2.6982      
17       0.2380       0.2305       2.9232       2.6927      
18       0.2375       0.2297       2.9210       2.6916      
19       0.2377       0.2311       2.9194       2.6877      
