epoch,train_loss,train_acc,val_loss,val_acc
1,4.129679225748051,0.06156751652502361,4.111474353367332,0.07583333333333334
2,4.100071292138803,0.08737988113092263,4.09675213268825,0.09083333333333334
3,4.088412579547626,0.09987779814475366,4.08936745881526,0.099
4,4.080936357892793,0.10823751596956063,4.08420342524677,0.10406666666666667
5,4.075576988268356,0.11331444759206799,4.080472072812794,0.10753333333333333
6,4.0714277403235135,0.11731933566627785,4.077689088992218,0.1093
7,4.06779874875543,0.12077987002166306,4.075630050224028,0.11093333333333333
8,4.065166675955471,0.12329611731378104,4.07380781753231,0.11283333333333333
9,4.062544328311224,0.1256068433038938,4.071742925054229,0.11513333333333334
10,4.060419171635384,0.1272787868688552,4.070301682710139,0.1164
11,4.058772366961422,0.12889518413597734,4.069095034589137,0.1178
12,4.057237787345021,0.13075598511359218,4.067776685076227,0.11863333333333333
13,4.055853160386233,0.13186691107037715,4.066664257029227,0.11956666666666667
14,4.054671633002006,0.13311114814197633,4.065678570570467,0.1207
15,4.0535778424683055,0.13412209076265066,4.064851065942728,0.1211
16,4.052547711136076,0.13503860467699827,4.063803574169622,0.12263333333333333
17,4.051405811326766,0.13623285008054214,4.062337618646845,0.12433333333333334
18,4.0499785409209315,0.13772704549241793,4.061228262590193,0.12506666666666666
19,4.048622017605128,0.13909348441926345,4.060315082830661,0.12573333333333334
20,4.047450264958864,0.14053213353330002,4.059360274882205,0.12683333333333333
21,4.04630170417688,0.14167083263900462,4.058541497187828,0.1275
22,4.045355892079689,0.14270399377881465,4.057994488714092,0.12773333333333334
23,4.044529220619704,0.14352607898683553,4.057388671171436,0.1289
24,4.043783023609117,0.14403155029717268,4.056768812350373,0.12946666666666667
25,4.042954563035094,0.144970282730656,4.056328750114197,0.1294
26,4.042120043255873,0.14558684663667168,4.05577535974954,0.12996666666666667
27,4.041354581634217,0.14643115036382826,4.055392567791156,0.13003333333333333
28,4.040581285254285,0.14714769760595456,4.054918221064976,0.13026666666666667
29,4.0397524142070385,0.1479586735544076,4.054478915261307,0.13096666666666668
30,4.038999621316372,0.14875298561350886,4.054101412738564,0.13136666666666666
31,4.038332558678343,0.149408431928012,4.053752109185973,0.13203333333333334
32,4.03770197654084,0.15011942454035437,4.053334522348986,0.13206666666666667
33,4.037089702543143,0.15069155140809865,4.052879185056382,0.1327
34,4.0365407977967,0.1513525523523857,4.052432989514967,0.13326666666666667
35,4.0360315173196915,0.15169138476920513,4.052073454806037,0.1336
36,4.035498270393477,0.15220241070932622,4.051733409926327,0.1338
37,4.03497702389733,0.15281341998555797,4.051363569841202,0.13413333333333333
38,4.03450571944016,0.1532466811087041,4.051032796343252,0.13423333333333334
39,4.034034554576094,0.15380769871688052,4.050450739321678,0.13473333333333334
40,4.033519107677569,0.15435205243570516,4.049904005359739,0.13543333333333332
41,4.0330280253271,0.1548130867077709,4.049727526809106,0.13573333333333334
42,4.032591858327156,0.15524634783091706,4.04952010671213,0.13596666666666668
43,4.0321696065644375,0.15566294506471143,4.049150098869795,0.13683333333333333
44,4.031858284194572,0.15582958395822918,4.048879085573306,0.1372
45,4.0314372103705,0.15626284508137533,4.048625199779519,0.13723333333333335
46,4.031028819685935,0.15679053491084818,4.048372802449696,0.1374
47,4.030663868052825,0.1571460312170194,4.0480715435451025,0.13786666666666667
48,4.03033187285124,0.1576015108593012,4.047774888305013,0.138
49,4.029986210323677,0.15787368771871355,4.047542596422533,0.13823333333333335
50,4.029623806794428,0.15817919235682942,4.047363803839124,0.13843333333333332
